Name of Restaurant,Location,Cuisine,Top Dishes,Price for 2,Dining Rating,Dining Rating Count,Delivery Rating,Delivery Rating Count,Features
Jivisha Foods,Choolaimedu, ' North Indian',Invalid,450,3.2,5,3.9,184,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
Jivisha Foods,Choolaimedu, ' Biryani'],Invalid,450,3.2,5,3.9,184,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
Shanu Hot & Cool,Vandalur,['Beverages'],Invalid,150,2.8,9,3.7,60,"['Home Delivery', 'Indoor Seating']"
Farabi,Vepery,['Street Food',Invalid,200,2.9,10,3.4,116,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']"
Farabi,Vepery, ' Fast Food'],Invalid,200,2.9,10,3.4,116,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']"
nEATo Foods,Ambattur,['South Indian',Invalid,300,3.3,6,3.8,120,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Outdoor Seating']"
nEATo Foods,Ambattur, ' North Indian',Invalid,300,3.3,6,3.8,120,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Outdoor Seating']"
nEATo Foods,Ambattur, ' Street Food',Invalid,300,3.3,6,3.8,120,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Outdoor Seating']"
nEATo Foods,Ambattur, ' Fast Food'],Invalid,300,3.3,6,3.8,120,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Outdoor Seating']"
Aksharaah Snack And Juice Park,K.K. Nagar,['Fast Food',Invalid,200,3.1,8,3.9,36,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Aksharaah Snack And Juice Park,K.K. Nagar, ' Juices',Invalid,200,3.1,8,3.9,36,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Aksharaah Snack And Juice Park,K.K. Nagar, ' Beverages'],Invalid,200,3.1,8,3.9,36,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Seasons,"Ascendas IT Park, Taramani",['Juices',Invalid,200,3.2,5,3.9,62,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']"
Seasons,"Ascendas IT Park, Taramani", ' Beverages'],Invalid,200,3.2,5,3.9,62,"['Home Delivery', 'Vegetarian Only', 'Indoor Seating']"
Hotel Dharshini Arcot Biryani,Perambur,['Biryani'],Invalid,550,3.2,9,4.1,145,"['Home Delivery', 'Indoor Seating']"
Take A Break,Pallikaranai,['Beverages',Invalid,300,3.5,6,3.9,37,"['Home Delivery', 'Indoor Seating', 'Outdoor Seating']"
Take A Break,Pallikaranai, ' Fast Food'],Invalid,300,3.5,6,3.9,37,"['Home Delivery', 'Indoor Seating', 'Outdoor Seating']"
Favorite Burger,Medavakkam,['Sandwich'],Invalid,150,3.7,7,3.9,20,"['Home Delivery', 'Outdoor Seating']"
Nisha Kitchen,Old Mahabalipuram Road (OMR),['North Indian',Invalid,600,3.3,6,3.0,47,"['Home Delivery', 'Indoor Seating']"
Nisha Kitchen,Old Mahabalipuram Road (OMR), ' Chinese',Invalid,600,3.3,6,3.0,47,"['Home Delivery', 'Indoor Seating']"
Nisha Kitchen,Old Mahabalipuram Road (OMR), ' Arabian'],Invalid,600,3.3,6,3.0,47,"['Home Delivery', 'Indoor Seating']"
After 3,Shenoy Nagar,['Fast Food'],Invalid,200,3.5,7,3.7,54,"['Home Delivery', 'Indoor Seating']"
Sri Narayana,Kodambakkam,['Chinese',Invalid,200,2.9,8,4.0,179,"['Home Delivery', 'Indoor Seating']"
Sri Narayana,Kodambakkam, ' North Indian',Invalid,200,2.9,8,4.0,179,"['Home Delivery', 'Indoor Seating']"
Sri Narayana,Kodambakkam, ' Fast Food'],Invalid,200,2.9,8,4.0,179,"['Home Delivery', 'Indoor Seating']"
Bunk's BBQ,Kolathur,['BBQ',Invalid,400,3.5,10,3.9,32,"['Home Delivery', 'Indoor Seating']"
Bunk's BBQ,Kolathur, ' Chinese'],Invalid,400,3.5,10,3.9,32,"['Home Delivery', 'Indoor Seating']"
Veera's Besst Hotel,GST Road,['North Indian',Invalid,300,3.2,9,3.8,488,"['Home Delivery', 'Indoor Seating']"
Veera's Besst Hotel,GST Road, ' South Indian',Invalid,300,3.2,9,3.8,488,"['Home Delivery', 'Indoor Seating']"
Veera's Besst Hotel,GST Road, ' Chinese'],Invalid,300,3.2,9,3.8,488,"['Home Delivery', 'Indoor Seating']"
Al Mass Hotel,Adambakkam,['Biryani',Invalid,300,2.0,4,3.6,38,"['Home Delivery', 'Indoor Seating']"
Al Mass Hotel,Adambakkam, ' Fast Food',Invalid,300,2.0,4,3.6,38,"['Home Delivery', 'Indoor Seating']"
Al Mass Hotel,Adambakkam, ' South Indian'],Invalid,300,2.0,4,3.6,38,"['Home Delivery', 'Indoor Seating']"
Honest Cafe,Anna Nagar ,['Fast Food',Invalid,200,3.3,6,3.8,77,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Honest Cafe,Anna Nagar , ' Beverages'],Invalid,200,3.3,6,3.8,77,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Chapatewaalla,Madhavaram,['North Indian'],Invalid,300,2.0,4,3.9,31,"['Home Delivery', 'Indoor Seating']"
Kulfi Atti,Madhavaram,['Desserts'],Invalid,150,2.0,4,4.2,185,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']"
Engineers Kitchen,Mogappair,['North Indian',Invalid,400,2.6,6,3.6,116,"['Home Delivery', 'Indoor Seating']"
Engineers Kitchen,Mogappair, ' Chinese',Invalid,400,2.6,6,3.6,116,"['Home Delivery', 'Indoor Seating']"
Engineers Kitchen,Mogappair, ' Andhra'],Invalid,400,2.6,6,3.6,116,"['Home Delivery', 'Indoor Seating']"
Ahmed Briyani,Poonamalle,['Biryani',Invalid,250,3.5,8,3.5,43,"['Home Delivery', 'Indoor Seating']"
Ahmed Briyani,Poonamalle, ' South Indian'],Invalid,250,3.5,8,3.5,43,"['Home Delivery', 'Indoor Seating']"
Elite Juice bar,Pallavaram,['Juices'],Invalid,200,3.2,5,3.9,34,"['Home Delivery', 'Indoor Seating']"
Tasty Town,Taramani,['North Indian',Invalid,500,3.4,8,3.6,275,"['Home Delivery', 'Indoor Seating']"
Tasty Town,Taramani, ' Chettinad',Invalid,500,3.4,8,3.6,275,"['Home Delivery', 'Indoor Seating']"
Tasty Town,Taramani, ' Chinese',Invalid,500,3.4,8,3.6,275,"['Home Delivery', 'Indoor Seating']"
Tasty Town,Taramani, ' Mughlai',Invalid,500,3.4,8,3.6,275,"['Home Delivery', 'Indoor Seating']"
Tasty Town,Taramani, ' Beverages'],Invalid,500,3.4,8,3.6,275,"['Home Delivery', 'Indoor Seating']"
Mr. & Mrs Idli,"VR Mall, Anna Nagar",['South Indian'],Invalid,150,2.0,4,3.7,52,"['Home Delivery', 'Indoor Seating']"
Tandoori Bay,Porur,['North Indian',Invalid,450,2.8,7,3.3,55,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']"
Tandoori Bay,Porur, ' Chinese',Invalid,450,2.8,7,3.3,55,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']"
Tandoori Bay,Porur, ' Beverages'],Invalid,450,2.8,7,3.3,55,"['Breakfast', 'Home Delivery', 'Free Parking', 'Indoor Seating']"
Hogger's Chicken,Selaiyur,['North Indian',Invalid,400,2.0,4,3.6,364,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']"
Hogger's Chicken,Selaiyur, ' Chinese',Invalid,400,2.0,4,3.6,364,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']"
Hogger's Chicken,Selaiyur, ' Fast Food'],Invalid,400,2.0,4,3.6,364,"['Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']"
Nonveg Homemade,Anna Nagar ,['Chinese'],Invalid,300,3.5,7,3.4,54,"['Home Delivery', 'Indoor Seating']"
Hello Restaurant,Chromepet,['South Indian',Invalid,450,2.8,6,3.9,72,"['Home Delivery', 'Indoor Seating']"
Hello Restaurant,Chromepet, ' Chinese',Invalid,450,2.8,6,3.9,72,"['Home Delivery', 'Indoor Seating']"
Hello Restaurant,Chromepet, ' North Indian',Invalid,450,2.8,6,3.9,72,"['Home Delivery', 'Indoor Seating']"
Hello Restaurant,Chromepet, ' Biryani'],Invalid,450,2.8,6,3.9,72,"['Home Delivery', 'Indoor Seating']"
Bombay Chats Snacks,Vepery,['Street Food',Invalid,250,3.2,9,3.8,400,"['Home Delivery', 'Outdoor Seating']"
Bombay Chats Snacks,Vepery, ' Fast Food',Invalid,250,3.2,9,3.8,400,"['Home Delivery', 'Outdoor Seating']"
Bombay Chats Snacks,Vepery, ' Beverages'],Invalid,250,3.2,9,3.8,400,"['Home Delivery', 'Outdoor Seating']"
90s Kidz Cool Zone,Ambattur,['Fast Food',Invalid,250,2.0,4,3.6,23,"['Home Delivery', 'Indoor Seating']"
90s Kidz Cool Zone,Ambattur, ' Juices',Invalid,250,2.0,4,3.6,23,"['Home Delivery', 'Indoor Seating']"
90s Kidz Cool Zone,Ambattur, ' Beverages'],Invalid,250,2.0,4,3.6,23,"['Home Delivery', 'Indoor Seating']"
Ambur Kitchens,Mogappair,['North Indian',Invalid,400,3.2,6,3.9,47,"['Home Delivery', 'Indoor Seating']"
Ambur Kitchens,Mogappair, ' Chinese',Invalid,400,3.2,6,3.9,47,"['Home Delivery', 'Indoor Seating']"
Ambur Kitchens,Mogappair, ' Biryani'],Invalid,400,3.2,6,3.9,47,"['Home Delivery', 'Indoor Seating']"
Shree Lalithaa Bhavan Fine dine,Nanganallur,['North Indian',Invalid,500,3.5,6,3.9,30,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Shree Lalithaa Bhavan Fine dine,Nanganallur, ' South Indian',Invalid,500,3.5,6,3.9,30,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Shree Lalithaa Bhavan Fine dine,Nanganallur, ' Beverages'],Invalid,500,3.5,6,3.9,30,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Haathim Rawther Briyani,Anna Nagar ,['Biryani'],Invalid,250,3.3,7,3.9,22,"['Home Delivery', 'Free Parking', 'Indoor Seating']"
Vairam Briyani,Kolathur,['Biryani'],Invalid,250,3.2,6,3.9,21,"['Home Delivery', 'Indoor Seating']"
Juice Island,Kolathur,['Juices',Invalid,500,3.6,6,4.1,224,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']"
Juice Island,Kolathur, ' Beverages',Invalid,500,3.6,6,4.1,224,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']"
Juice Island,Kolathur, ' Fast Food',Invalid,500,3.6,6,4.1,224,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']"
Juice Island,Kolathur, ' Ice Cream',Invalid,500,3.6,6,4.1,224,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']"
Juice Island,Kolathur, ' Desserts'],Invalid,500,3.6,6,4.1,224,"['Home Delivery', 'Indoor Seating', 'Desserts and Bakes']"
Yoghas Foods,Adyar,['North Indian',Invalid,300,3.8,6,3.8,281,"['Home Delivery', 'Indoor Seating']"
Yoghas Foods,Adyar, ' Chinese',Invalid,300,3.8,6,3.8,281,"['Home Delivery', 'Indoor Seating']"
Yoghas Foods,Adyar, ' Fast Food',Invalid,300,3.8,6,3.8,281,"['Home Delivery', 'Indoor Seating']"
Yoghas Foods,Adyar, ' Beverages'],Invalid,300,3.8,6,3.8,281,"['Home Delivery', 'Indoor Seating']"
Shruthi's Biriyani And Fast Food,Mogappair,['Biryani',Invalid,300,2.8,8,4.0,216,"['Home Delivery', 'Indoor Seating']"
Shruthi's Biriyani And Fast Food,Mogappair, ' Chinese'],Invalid,300,2.8,8,4.0,216,"['Home Delivery', 'Indoor Seating']"
Juice Park,Choolaimedu,['Beverages',Invalid,200,3.4,8,4.2,78,"['Home Delivery', 'Indoor Seating']"
Juice Park,Choolaimedu, ' Fast Food'],Invalid,200,3.4,8,4.2,78,"['Home Delivery', 'Indoor Seating']"
Dragon Panda,Thiruvanmiyur,['Chinese',Invalid,300,3.2,9,3.8,48,"['Home Delivery', 'Indoor Seating']"
Dragon Panda,Thiruvanmiyur, ' North Indian'],Invalid,300,3.2,9,3.8,48,"['Home Delivery', 'Indoor Seating']"
Durbar Biryani,Nandanam,['North Indian',Invalid,500,2.5,7,3.7,66,"['Home Delivery', 'Indoor Seating', 'Free Parking']"
Durbar Biryani,Nandanam, ' Chinese',Invalid,500,2.5,7,3.7,66,"['Home Delivery', 'Indoor Seating', 'Free Parking']"
Durbar Biryani,Nandanam, ' Ice Cream'],Invalid,500,2.5,7,3.7,66,"['Home Delivery', 'Indoor Seating', 'Free Parking']"
Simplyy South,Ambattur,['North Indian',Invalid,400,3.4,6,3.4,35,"['Home Delivery', 'Indoor Seating']"
Simplyy South,Ambattur, ' Chinese',Invalid,400,3.4,6,3.4,35,"['Home Delivery', 'Indoor Seating']"
Simplyy South,Ambattur, ' BBQ',Invalid,400,3.4,6,3.4,35,"['Home Delivery', 'Indoor Seating']"
Simplyy South,Ambattur, ' Biryani',Invalid,400,3.4,6,3.4,35,"['Home Delivery', 'Indoor Seating']"
Simplyy South,Ambattur, ' Lebanese'],Invalid,400,3.4,6,3.4,35,"['Home Delivery', 'Indoor Seating']"
S.V.K Naachiyaar Chettinadu Hotel,GST Road,['Chettinad',Invalid,250,3.4,7,3.8,171,"['Home Delivery', 'Indoor Seating']"
S.V.K Naachiyaar Chettinadu Hotel,GST Road, ' South Indian'],Invalid,250,3.4,7,3.8,171,"['Home Delivery', 'Indoor Seating']"
Bristo Dive,Kanathur,['Andhra',Invalid,500,3.2,5,3.9,93,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']"
Bristo Dive,Kanathur, ' North Indian',Invalid,500,3.2,5,3.9,93,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']"
Bristo Dive,Kanathur, ' Chinese'],Invalid,500,3.2,5,3.9,93,"['Home Delivery', 'Table Reservation Not Required', 'Indoor Seating']"
Glace Creamery,Valasaravakkam,['Ice Cream',Invalid,250,3.0,6,3.9,33,"['Home Delivery', 'Indoor Seating', 'Gluten Free Options', 'Desserts and Bakes']"
Glace Creamery,Valasaravakkam, ' Desserts'],Invalid,250,3.0,6,3.9,33,"['Home Delivery', 'Indoor Seating', 'Gluten Free Options', 'Desserts and Bakes']"
Tea Express,Royapettah,['North Indian',Invalid,350,2.8,8,4.2,98,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Tea Express,Royapettah, ' Chinese'],Invalid,350,2.8,8,4.2,98,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Juicy Life,Adyar,['Juices',Invalid,250,3.6,7,3.2,32,"['Home Delivery', 'Outdoor Seating']"
Juicy Life,Adyar, ' Beverages',Invalid,250,3.6,7,3.2,32,"['Home Delivery', 'Outdoor Seating']"
Juicy Life,Adyar, ' Fast Food'],Invalid,250,3.6,7,3.2,32,"['Home Delivery', 'Outdoor Seating']"
Saalna Idly,Karapakkam,['South Indian'],Invalid,200,3.2,5,3.3,22,"['Home Delivery', 'Indoor Seating']"
Tastea Cafee,Nanganallur,['Beverages',Invalid,250,3.2,7,4.2,99,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Tastea Cafee,Nanganallur, ' Fast Food'],Invalid,250,3.2,7,4.2,99,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Veetu Suvaiyil,T.Nagar,['South Indian'],Invalid,150,3.5,8,3.9,30,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Free Parking', 'Indoor Seating']"
Mother's Chef,Porur,['Biryani'],Invalid,300,2.0,4,3.8,21,"['Home Delivery', 'Indoor Seating']"
MS Hyderabad Biriyani,Perungudi,['Biryani'],Invalid,400,3.2,6,4.3,109,"['Home Delivery', 'Indoor Seating']"
Ajmeer Briyani,Valasaravakkam,['Biryani'],Invalid,300,2.0,4,3.1,57,"['Home Delivery', 'Indoor Seating']"
Le Orange,Avadi,['North Indian',Invalid,600,2.0,4,3.8,38,"['Home Delivery', 'Indoor Seating']"
Le Orange,Avadi, ' Chinese',Invalid,600,2.0,4,3.8,38,"['Home Delivery', 'Indoor Seating']"
Le Orange,Avadi, ' Seafood',Invalid,600,2.0,4,3.8,38,"['Home Delivery', 'Indoor Seating']"
Le Orange,Avadi, ' Beverages',Invalid,600,2.0,4,3.8,38,"['Home Delivery', 'Indoor Seating']"
Le Orange,Avadi, ' Ice Cream'],Invalid,600,2.0,4,3.8,38,"['Home Delivery', 'Indoor Seating']"
Al-buhari Biryani,Nungambakkam,['Biryani',Invalid,300,3.7,6,3.9,51,"['Home Delivery', 'Indoor Seating']"
Al-buhari Biryani,Nungambakkam, ' Chinese'],Invalid,300,3.7,6,3.9,51,"['Home Delivery', 'Indoor Seating']"
Hotel Raj Palace Sundar,RA Puram,['South Indian',Invalid,700,2.0,4,3.9,22,"['Home Delivery', 'Indoor Seating']"
Hotel Raj Palace Sundar,RA Puram, ' North Indian',Invalid,700,2.0,4,3.9,22,"['Home Delivery', 'Indoor Seating']"
Hotel Raj Palace Sundar,RA Puram, ' Salad',Invalid,700,2.0,4,3.9,22,"['Home Delivery', 'Indoor Seating']"
Hotel Raj Palace Sundar,RA Puram, ' Italian',Invalid,700,2.0,4,3.9,22,"['Home Delivery', 'Indoor Seating']"
Hotel Raj Palace Sundar,RA Puram, ' Chettinad'],Invalid,700,2.0,4,3.9,22,"['Home Delivery', 'Indoor Seating']"
Perambur Thalappakattu Biryani,Kolathur,['Biryani',Invalid,250,3.2,8,3.9,66,"['Home Delivery', 'Indoor Seating']"
Perambur Thalappakattu Biryani,Kolathur, ' Chinese'],Invalid,250,3.2,8,3.9,66,"['Home Delivery', 'Indoor Seating']"
Eat And Pack,Ambattur,['Chinese',Invalid,300,3.2,5,4.0,168,"['Home Delivery', 'Indoor Seating']"
Eat And Pack,Ambattur, ' Street Food',Invalid,300,3.2,5,4.0,168,"['Home Delivery', 'Indoor Seating']"
Eat And Pack,Ambattur, ' North Indian',Invalid,300,3.2,5,4.0,168,"['Home Delivery', 'Indoor Seating']"
Eat And Pack,Ambattur, ' Sandwich'],Invalid,300,3.2,5,4.0,168,"['Home Delivery', 'Indoor Seating']"
2Idly 1Vadai Restaurants,Maduravoyal,['South Indian'],Invalid,150,3.2,7,4.1,289,"['Home Delivery', 'Indoor Seating']"
Breads & Buns,Selaiyur,['Fast Food',Invalid,250,2.0,4,3.7,143,"['Home Delivery', 'Indoor Seating']"
Breads & Buns,Selaiyur, ' Burger',Invalid,250,2.0,4,3.7,143,"['Home Delivery', 'Indoor Seating']"
Breads & Buns,Selaiyur, ' Sandwich',Invalid,250,2.0,4,3.7,143,"['Home Delivery', 'Indoor Seating']"
Breads & Buns,Selaiyur, ' Wraps',Invalid,250,2.0,4,3.7,143,"['Home Delivery', 'Indoor Seating']"
Breads & Buns,Selaiyur, ' Beverages'],Invalid,250,2.0,4,3.7,143,"['Home Delivery', 'Indoor Seating']"
DFC Pizza,Perambur,['Pizza',Invalid,400,2.0,4,3.4,37,"['Home Delivery', 'Indoor Seating']"
DFC Pizza,Perambur, ' Fast Food',Invalid,400,2.0,4,3.4,37,"['Home Delivery', 'Indoor Seating']"
DFC Pizza,Perambur, ' Beverages',Invalid,400,2.0,4,3.4,37,"['Home Delivery', 'Indoor Seating']"
DFC Pizza,Perambur, ' Ice Cream'],Invalid,400,2.0,4,3.4,37,"['Home Delivery', 'Indoor Seating']"
The Pavilion, Mambalam,['Fast Food'],Invalid,200,3.8,5,3.9,28,"['Home Delivery', 'Indoor Seating']"
Annalakshmi Hotel,Kolathur,['South Indian',Invalid,250,3.2,8,4.2,144,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Annalakshmi Hotel,Kolathur, ' North Indian'],Invalid,250,3.2,8,4.2,144,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Ch-72 Cafe,Avadi,['South Indian',Invalid,250,3.5,7,3.7,28,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Ch-72 Cafe,Avadi, ' Street Food',Invalid,250,3.5,7,3.7,28,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Ch-72 Cafe,Avadi, ' Beverages'],Invalid,250,3.5,7,3.7,28,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Bellyful & Cholan Mess,Thiruvallur,['Arabian',Invalid,500,3.2,8,3.7,56,"['Home Delivery', 'Indoor Seating']"
Bellyful & Cholan Mess,Thiruvallur, ' South Indian'],Invalid,500,3.2,8,3.7,56,"['Home Delivery', 'Indoor Seating']"
Leela's Royal Kitchen,Pallavaram,['North Indian',Invalid,400,3.0,6,3.9,151,"['Home Delivery', 'Indoor Seating']"
Leela's Royal Kitchen,Pallavaram, ' Chinese',Invalid,400,3.0,6,3.9,151,"['Home Delivery', 'Indoor Seating']"
Leela's Royal Kitchen,Pallavaram, ' Seafood'],Invalid,400,3.0,6,3.9,151,"['Home Delivery', 'Indoor Seating']"
Hotel Murudi's,Vepery,['South Indian'],Invalid,350,2.8,6,3.9,203,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Veeyas Briyani,T.Nagar,['Biryani',Invalid,500,2.0,4,3.8,98,"['Home Delivery', 'Indoor Seating']"
Veeyas Briyani,T.Nagar, ' Mughlai',Invalid,500,2.0,4,3.8,98,"['Home Delivery', 'Indoor Seating']"
Veeyas Briyani,T.Nagar, ' North Indian',Invalid,500,2.0,4,3.8,98,"['Home Delivery', 'Indoor Seating']"
Veeyas Briyani,T.Nagar, ' Chinese'],Invalid,500,2.0,4,3.8,98,"['Home Delivery', 'Indoor Seating']"
Arcot Royal Biryani And Fast Food,Nandanam,['Biryani',Invalid,300,2.0,4,3.9,64,"['Home Delivery', 'Indoor Seating']"
Arcot Royal Biryani And Fast Food,Nandanam, ' Chinese'],Invalid,300,2.0,4,3.9,64,"['Home Delivery', 'Indoor Seating']"
Home Food Restaurant,Tambaram,['South Indian'],Invalid,150,3.2,5,3.7,26,"['Breakfast', 'Home Delivery', 'Vegetarian Only', 'Indoor Seating']"
JFC Pizza & Burgers,Ambattur,['Fast Food',Invalid,250,3.6,8,3.9,128,"['Home Delivery', 'Indoor Seating']"
JFC Pizza & Burgers,Ambattur, ' Beverages'],Invalid,250,3.6,8,3.9,128,"['Home Delivery', 'Indoor Seating']"
Sri Raj Bhavan,Madhavaram,['South Indian',Invalid,350,2.8,6,4.3,181,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Sri Raj Bhavan,Madhavaram, ' Chinese',Invalid,350,2.8,6,4.3,181,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Sri Raj Bhavan,Madhavaram, ' North Indian'],Invalid,350,2.8,6,4.3,181,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Tamilagam Mess,Ambattur,['Chinese',Invalid,500,3.2,7,3.5,43,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Tamilagam Mess,Ambattur, ' South Indian',Invalid,500,3.2,7,3.5,43,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Tamilagam Mess,Ambattur, ' North Indian'],Invalid,500,3.2,7,3.5,43,"['Breakfast', 'Home Delivery', 'Indoor Seating']"
Yogi Vada Pav,Old Mahabalipuram Road (OMR),['Fast Food'],Invalid,200,3.2,5,3.9,41,"['Home Delivery', 'Indoor Seating']"
Jayam Home Foods,Ambattur,['South Indian'],Invalid,200,3.1,5,4.1,126,"['Home Delivery', 'Indoor Seating']"
Madurai Kannappar Chettinadu Restaurant,Porur,['Chettinad',Invalid,600,2.7,6,3.6,207,"['Home Delivery', 'Indoor Seating']"
Madurai Kannappar Chettinadu Restaurant,Porur, ' Chinese',Invalid,600,2.7,6,3.6,207,"['Home Delivery', 'Indoor Seating']"
Madurai Kannappar Chettinadu Restaurant,Porur, ' North Indian',Invalid,600,2.7,6,3.6,207,"['Home Delivery', 'Indoor Seating']"
Madurai Kannappar Chettinadu Restaurant,Porur, ' Beverages'],Invalid,600,2.7,6,3.6,207,"['Home Delivery', 'Indoor Seating']"
Shanthi Chettinadu Hotel,Anna Nagar ,['South Indian',Invalid,400,3.6,6,4.0,181,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']"
Shanthi Chettinadu Hotel,Anna Nagar , ' Chinese'],Invalid,400,3.6,6,4.0,181,"['Breakfast', 'Home Delivery', 'Indoor Seating', 'Table Reservation Not Required']"
Famous Bombay Kulfi,Anna Nagar ,['Ice Cream',Invalid,250,3.7,8,3.9,75,"['Home Delivery', 'Indoor Seating', 'Sugar Free Options', 'Desserts and Bakes']"
Famous Bombay Kulfi,Anna Nagar , ' Beverages'],Invalid,250,3.7,8,3.9,75,"['Home Delivery', 'Indoor Seating', 'Sugar Free Options', 'Desserts and Bakes']"
Tasty Nights,K.K. Nagar,['North Indian',Invalid,400,3.2,7,3.8,279,"['Home Delivery', 'Indoor Seating']"
Tasty Nights,K.K. Nagar, ' Chinese'],Invalid,400,3.2,7,3.8,279,"['Home Delivery', 'Indoor Seating']"
Al Malik Restaurant,Maduravoyal,['Chinese',Invalid,400,3.0,8,3.9,229,"['Home Delivery', 'Indoor Seating']"
Al Malik Restaurant,Maduravoyal, ' North Indian',Invalid,400,3.0,8,3.9,229,"['Home Delivery', 'Indoor Seating']"
Al Malik Restaurant,Maduravoyal, ' Seafood',Invalid,400,3.0,8,3.9,229,"['Home Delivery', 'Indoor Seating']"
Al Malik Restaurant,Maduravoyal, ' Goan'],Invalid,400,3.0,8,3.9,229,"['Home Delivery', 'Indoor Seating']"
Akbar Biriyani,Pallikaranai,['North Indian',Invalid,250,2.9,5,3.2,59,"['Home Delivery', 'Indoor Seating']"
Akbar Biriyani,Pallikaranai, ' Chinese',Invalid,250,2.9,5,3.2,59,"['Home Delivery', 'Indoor Seating']"
Akbar Biriyani,Pallikaranai, ' Arabian'],Invalid,250,2.9,5,3.2,59,"['Home Delivery', 'Indoor Seating']"
LFC Restaurant,Ambattur,['Fast Food',Invalid,250,3.2,5,3.9,28,"['Home Delivery', 'Indoor Seating']"
LFC Restaurant,Ambattur, ' Beverages'],Invalid,250,3.2,5,3.9,28,"['Home Delivery', 'Indoor Seating']"
New Southern Biriyani Centre And Fast Food,Shenoy Nagar,['Biryani',Invalid,350,3.9,5,3.6,41,"['Home Delivery', 'Indoor Seating']"
New Southern Biriyani Centre And Fast Food,Shenoy Nagar, ' Chinese',Invalid,350,3.9,5,3.6,41,"['Home Delivery', 'Indoor Seating']"
